title,link,image,lprice,hprice,mall_name,product_id,brand,maker,category1,category2,category3,category4,search_keyword,capacity,brand_type,price_range,detailed_price
대용량 더블컵 보온병 1.4L/1.65L/2L,https://smartstore.naver.com/main/products/9122746226,https://shopping-phinf.pstatic.net/main_8666724/86667246549.jpg,56000,0,써모스,86667246549,써모스,써모스,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,1400.0,유명브랜드,5만원 이상,5만+
조지루시 원터치 텀블러 720ml 코끼리 등산 보온병 보냉병 물통 물병,https://smartstore.naver.com/main/products/10829117137,https://shopping-phinf.pstatic.net/main_8837362/88373623150.jpg,49900,0,펀하이커,88373623150,조지루시,조지루시,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,720.0,기타/노브랜드,3-5만원,3-5만
"스탠리 마스터 진공 머그 532ml, 블랙",https://search.shopping.naver.com/catalog/52503658178,https://shopping-phinf.pstatic.net/main_5250365/52503658178.20250115093022.jpg,63500,0,네이버,52503658178,스탠리,스탠리,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,532.0,유명브랜드,5만원 이상,5만+
스위스밀리터리 보온병 보냉병 텀블러 TY150 150ml,https://smartstore.naver.com/main/products/684595790,https://shopping-phinf.pstatic.net/main_1119912/11199123882.16.jpg,10500,0,다호아이엔티,11199123882,스위스밀리터리,스위스밀리터리,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,150.0,기타/노브랜드,1-2만원,1-1.5만
"써모스 FFX-501K 500 500ml , 탄",https://search.shopping.naver.com/catalog/53124229046,https://shopping-phinf.pstatic.net/main_5312422/53124229046.20250220155151.jpg,42300,0,네이버,53124229046,써모스,써모스,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,500.0,유명브랜드,3-5만원,3-5만
"THERMOS 써모스 FFX 보온병전용 보틀커버 물병 케이스 파우치 900ml, 1개",https://smartstore.naver.com/main/products/5455965793,https://shopping-phinf.pstatic.net/main_8300046/83000460183.3.jpg,15000,0,비티엘코리아,83000460183,써모스,써모스,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,900.0,유명브랜드,1-2만원,1-1.5만
[써모스] 보온보냉 뉴 데일리 원터치 텀블러 JNL-755K(750ml) 분유 학생 등산,https://smartstore.naver.com/main/products/5490546465,https://shopping-phinf.pstatic.net/main_8303504/83035041525.2.jpg,40500,0,이룸 EROUM,83035041525,써모스,써모스,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,750.0,유명브랜드,3-5만원,3-5만
써모스 뉴 데일리 원터치 텀블러 350ml JNL-355K / 어린이 유치원 초등학생 피크닉 초경량 보온병 보냉병,https://smartstore.naver.com/main/products/5493578839,https://shopping-phinf.pstatic.net/main_8303807/83038073971.2.jpg,34500,0,부바몰,83038073971,써모스,써모스,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,350.0,유명브랜드,3-5만원,3-5만
"비엔케이스포츠 밤켈 한화이글스 콜라보 캔쿨러 500ml, 1개",https://search.shopping.naver.com/catalog/55131798989,https://shopping-phinf.pstatic.net/main_5513179/55131798989.20250709114600.jpg,21000,0,네이버,55131798989,밤켈,비엔케이스포츠,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,500.0,기타/노브랜드,2-3만원,2-2.5만
써모스 FFX-751K 750ml 등산 보온병 텀블러 물통 물병 미니 대용량,https://smartstore.naver.com/main/products/6007107905,https://shopping-phinf.pstatic.net/main_8355160/83551607393.23.jpg,45000,0,SOS몰,83551607393,써모스,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,750.0,유명브랜드,3-5만원,3-5만
"조지루시 NEW 심리스 보온보냉 원터치 텀블러 600ml SM-WA60, 매트화이트",https://search.shopping.naver.com/catalog/53143698281,https://shopping-phinf.pstatic.net/main_5314369/53143698281.20250221120052.jpg,45100,0,네이버,53143698281,조지루시,조지루시,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,600.0,기타/노브랜드,3-5만원,3-5만
써모스 텀블러 FFX 등산 보온병 파우치 900ml 보틀 보온병 커버,https://smartstore.naver.com/main/products/5520027604,https://shopping-phinf.pstatic.net/main_8306452/83064523062.3.jpg,13000,0,웰빙파인,83064523062,,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,900.0,기타/노브랜드,1-2만원,1-1.5만
"스타벅스 선셋 서머 FFM 보온병 500ml, 1개",https://search.shopping.naver.com/catalog/55108765135,https://shopping-phinf.pstatic.net/main_5510876/55108765135.20250604141934.jpg,41700,0,네이버,55108765135,스타벅스,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,500.0,기타/노브랜드,3-5만원,3-5만
스탠리텀블러 보온 물통 stanley 보냉병 보냉 물병 보온병 보틀 스텐리 고 473ml,https://smartstore.naver.com/main/products/11093832349,https://shopping-phinf.pstatic.net/main_8863834/88638342671.jpg,46500,0,파인 월드,88638342671,스탠리,스탠리,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,473.0,유명브랜드,3-5만원,3-5만
코끼리표보온병 일제보온병 일본 코끼리 보온보냉병 1.5L,https://smartstore.naver.com/main/products/10021023933,https://shopping-phinf.pstatic.net/main_8756552/87565526343.jpg,73500,0,아무 가게,87565526343,조지루시,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,1500.0,기타/노브랜드,5만원 이상,5만+
에디슨 LED 온도표시 신생아 아기 분유 보온병 보온 텀블러 물병 350ml 베이지,https://smartstore.naver.com/main/products/6830322583,https://shopping-phinf.pstatic.net/main_8437482/84374822905.jpg,18900,0,에디슨몰,84374822905,에디슨,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,350.0,기타/노브랜드,1-2만원,1.5-2만
"헬리오스 몬도 티망 1L, 화이트",https://search.shopping.naver.com/catalog/55463583172,https://shopping-phinf.pstatic.net/main_5546358/55463583172.20250624101428.jpg,69500,0,네이버,55463583172,헬리오스,헬리오스,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,1000.0,기타/노브랜드,5만원 이상,5만+
일본 신제품 조지루시 코끼리보온병 보온보냉병 500ml,https://smartstore.naver.com/main/products/5182842684,https://shopping-phinf.pstatic.net/main_8272736/82727363936.jpg,44000,0,e리빙몬스터,82727363936,조지루시,조지루시,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,500.0,기타/노브랜드,3-5만원,3-5만
에이비티 온도표시 스마트 분유 보온병 스텐텀블러 500ml,https://smartstore.naver.com/main/products/4842753676,https://shopping-phinf.pstatic.net/main_8238727/82387276822.5.jpg,22500,0,ABT MALL,82387276822,,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,500.0,기타/노브랜드,2-3만원,2-2.5만
"JAJU 보온 보냉 주전자 1.4L, 그레이",https://search.shopping.naver.com/catalog/54721285104,https://shopping-phinf.pstatic.net/main_5472128/54721285104.20250512093458.jpg,35260,0,네이버,54721285104,JAJU,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,1400.0,기타/노브랜드,3-5만원,3-5만
[써모스]식기세척기 보온보냉 스태킹 머그컵 JDS-450K(450ml) 콜드컵 커피 맥주,https://smartstore.naver.com/main/products/2311561807,https://shopping-phinf.pstatic.net/main_1275768/12757682516.11.jpg,32000,0,이룸 EROUM,12757682516,써모스,써모스,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,450.0,유명브랜드,3-5만원,3-5만
"THERMOS 써모스 FFX 보온병전용 보틀커버 물병 케이스 파우치 750ml, 1개",https://smartstore.naver.com/main/products/5455957691,https://shopping-phinf.pstatic.net/main_8300045/83000452081.1.jpg,14000,0,비티엘코리아,83000452081,써모스,써모스,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,750.0,유명브랜드,1-2만원,1-1.5만
조지루시 클래식 보온병 보냉병 보온보냉병 SV-GR35 / SV-GR50 최신형 생산품,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=4416045&tid=1000000061,https://shopping-phinf.pstatic.net/main_5696459/56964596294.jpg,30600,0,11번가,56964596294,조지루시,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,,기타/노브랜드,3-5만원,3-5만
"스탠리 클래식 보온병 1L, 1개",https://search.shopping.naver.com/catalog/53548895467,https://shopping-phinf.pstatic.net/main_5354889/53548895467.20250314143707.jpg,59000,0,네이버,53548895467,스탠리,스탠리,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,1000.0,유명브랜드,5만원 이상,5만+
"JAJU 보온 보냉 주전자 700ml, 카키",https://search.shopping.naver.com/catalog/54721285089,https://shopping-phinf.pstatic.net/main_5472128/54721285089.20250512093257.jpg,31730,0,네이버,54721285089,JAJU,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,700.0,기타/노브랜드,3-5만원,3-5만
슬림 원터치 텀블러 400ml,https://smartstore.naver.com/main/products/7023814980,https://shopping-phinf.pstatic.net/main_8456831/84568315302.2.jpg,38000,0,써모스,84568315302,써모스,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,400.0,유명브랜드,3-5만원,3-5만
대형보온병 2L 커피보온통 업소용보냉물병 보온물병,https://smartstore.naver.com/main/products/11294010220,https://shopping-phinf.pstatic.net/main_8883852/88838520551.jpg,31680,0,럭키스마트,88838520551,,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,2000.0,기타/노브랜드,3-5만원,3-5만
미니 어린이 보온병 보냉병 유치원 초등학생 원터치 텀블러 물병 홈애니 핑크 200ml,https://smartstore.naver.com/main/products/4716153894,https://shopping-phinf.pstatic.net/main_8226067/82260674916.11.jpg,10500,0,온라인 바른상점,82260674916,홈애니,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,200.0,기타/노브랜드,1-2만원,1-1.5만
"지그 젬스톤 보온병 750ml, 블랙",https://search.shopping.naver.com/catalog/53145372517,https://shopping-phinf.pstatic.net/main_5314537/53145372517.20250221151025.jpg,32340,0,네이버,53145372517,지그,지그,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,750.0,기타/노브랜드,3-5만원,3-5만
스위스밀리터리 베른 미니 보온보냉텀블러 150ml 200ml 작은 보온병 텀블러,https://smartstore.naver.com/main/products/4793851526,https://shopping-phinf.pstatic.net/main_8233837/82338374087.1.jpg,9970,0,코코스리빙,82338374087,스위스밀리터리,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,150.0,기타/노브랜드,1만원 이하,~1만
락앤락 아웃도어 보온병  아이보리  1.2L  1개,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=6194922120&ctag=6194922120&lptag=I12255670800&itemId=12255670800&vendorItemId=79526261574&spec=10305197,https://shopping-phinf.pstatic.net/main_5380883/53808836643.16.jpg,25700,0,쿠팡,53808836643,락앤락,락앤락,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,1200.0,유명브랜드,2-3만원,2.5-3만
KOMAX 코멕스 손잡이보온병 보온보냉병 코맥스 2L 실버,https://smartstore.naver.com/main/products/6018841353,https://shopping-phinf.pstatic.net/main_8356334/83563340841.4.jpg,22000,0,코쿡,83563340841,KOMAX,KOMAX,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,2000.0,기타/노브랜드,2-3만원,2-2.5만
"헬리오스 스칸디아 1L, 1개",https://search.shopping.naver.com/catalog/53121681475,https://shopping-phinf.pstatic.net/main_5312168/53121681475.20250220115643.jpg,50000,0,네이버,53121681475,헬리오스,헬리오스,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,1000.0,기타/노브랜드,3-5만원,3-5만
"오슬로 미니 보온병 120ml, 레드",https://search.shopping.naver.com/catalog/53144183219,https://shopping-phinf.pstatic.net/main_5314418/53144183219.20250221123822.jpg,10800,0,네이버,53144183219,오슬로,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,120.0,기타/노브랜드,1-2만원,1-1.5만
OSLO 오슬로미니텀블러 오슬로 텀블러 분유 보온병 150ml,https://smartstore.naver.com/main/products/5965979166,https://shopping-phinf.pstatic.net/main_8351047/83510478654.1.jpg,10900,0,ES리빙,83510478654,오슬로,오슬로,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,150.0,기타/노브랜드,1-2만원,1-1.5만
써모스 FFX-901K 900ml 등산 보온병 텀블러 물통 물병 미니 대용량,https://smartstore.naver.com/main/products/6007107628,https://shopping-phinf.pstatic.net/main_8355160/83551607116.26.jpg,47700,0,SOS몰,83551607116,써모스,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,900.0,유명브랜드,3-5만원,3-5만
락앤락 아웃도어 보온병 보온 보냉 물통 물병 등산 1.2L 슬로 대용량,https://smartstore.naver.com/main/products/10498268166,https://shopping-phinf.pstatic.net/main_8804277/88042773518.jpg,28900,0,탑 플레이스,88042773518,락앤락,락앤락,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,1200.0,유명브랜드,2-3만원,2.5-3만
"조지루시 스텐레스 보온보냉 캐리 텀블러 300ml SX-JA30, 포레스트그레이",https://search.shopping.naver.com/catalog/53144800495,https://shopping-phinf.pstatic.net/main_5314480/53144800495.20250221142918.jpg,36900,0,네이버,53144800495,조지루시,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,300.0,기타/노브랜드,3-5만원,3-5만
베르지아 페트병 보냉홀더 보온물병 보냉물통 대용량 보온통,https://smartstore.naver.com/main/products/11873297714,https://shopping-phinf.pstatic.net/main_8941780/89417808308.jpg,25900,0,쇼핑의고수,89417808308,,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,,기타/노브랜드,2-3만원,2.5-3만
퀸센스 보온보냉 에어포트 HP-2500HD-2,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5826509&ctag=5826509&lptag=l150781821&itemId=11108785&vendorItemId=71002333787&spec=10305197,https://shopping-phinf.pstatic.net/main_5529393/55293937101.jpg,38970,0,쿠팡,55293937101,,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,,기타/노브랜드,3-5만원,3-5만
스텔톤 보온보냉 저그 화이트 0.5L,https://smartstore.naver.com/main/products/479979534,https://shopping-phinf.pstatic.net/main_1230200/12302003204.7.jpg,69000,0,하이유로,12302003204,스텔톤,스텔톤,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,500.0,기타/노브랜드,5만원 이상,5만+
"조지루시 코끼리 스테인리스 머그 200ml SM-PD20, 베이지",https://search.shopping.naver.com/catalog/53144774195,https://shopping-phinf.pstatic.net/main_5314477/53144774195.20250221141712.jpg,33500,0,네이버,53144774195,조지루시,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,200.0,기타/노브랜드,3-5만원,3-5만
"락앤락 텀블러 모음전 보온병, 보온텀블러",https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=82793314&tid=1000000061,https://shopping-phinf.pstatic.net/main_6720939/6720939833.8.jpg,11510,0,11번가,6720939833,,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,,기타/노브랜드,1-2만원,1-1.5만
스타벅스 스탠리 하우스 보온병 500ml,https://smartstore.naver.com/main/products/5474589240,https://shopping-phinf.pstatic.net/main_8301908/83019083868.1.jpg,38000,0,후야마켓,83019083868,,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,500.0,기타/노브랜드,3-5만원,3-5만
스탠리 그라울러 1.9L 대용량 대형 보온병 보냉병 물통 물병 맥주통,https://smartstore.naver.com/main/products/5164014052,https://shopping-phinf.pstatic.net/main_8270853/82708535150.4.jpg,99000,0,ANA스토어,82708535150,스탠리,스탠리,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,1900.0,유명브랜드,5만원 이상,5만+
